pcr_date,pcr_primer,sample,sample_id,Cq,Cq_sd,nsamps,Cq_cv,Cq_relative,Cq_relative_sd3,Cq_relative_087
11/25/20,telo,1,T_548,14.40670613,0.078929985,2,0.54786975,0.985450087,0.948691682,1.122553494
11/25/20,telo,2,T_549,14.99360743,0.064175798,2,0.428021066,1.025595416,0.987339544,1.16828415
11/25/20,telo,3,T_550,13.92135989,0.137560523,2,0.988125612,0.952251347,0.916731292,1.08473589
11/25/20,telo,4,T_551,16.46017229,0.005382247,2,0.032698607,1.125911647,1.083913866,1.282557148
11/25/20,telo,5,T_552,14.902719,0.060159071,2,0.403678492,1.019378449,0.981354477,1.161202231
11/25/20,telo,6,T_553,NA,NA,NA,NA,NA,NA,NA
11/25/20,telo,7,T_554,15.86589428,0.183189574,2,1.154612342,1.085261736,1.044780243,1.236251709
11/25/20,telo,8,T_555,14.80955395,0.131114163,2,0.885334988,1.013005756,0.975219493,1.15394292
11/25/20,telo,9,T_556,14.60090506,0.163303465,3,1.11844755,0.998733718,0.961479818,1.137685246
11/25/20,telo,10,T_557,NA,NA,NA,NA,NA,NA,NA
11/25/20,telo,11,T_558,NA,NA,NA,NA,NA,NA,NA
11/25/20,telo,12,T_559,15.3449151,0.207868641,3,1.354641843,1.049625625,1.010473399,1.195657627
11/25/20,telo,13,T_560,16.65836954,0.211694676,3,1.270800698,1.139468771,1.096965293,1.298000443
11/25/20,telo,14,T_561,NA,NA,NA,NA,NA,NA,NA
11/25/20,telo,15,T_562,14.62670182,0.125622194,2,0.858855234,1.000498272,0.963178552,1.139695299
11/25/20,telo,16,T_563,15.45286525,0.136967039,2,0.886353675,1.057009651,1.017581992,1.204068976
11/25/20,telo,17,T_564,15.53931362,0.18734079,3,1.205592438,1.062922908,1.023274678,1.21080493
11/25/20,telo,18,T_565,15.69464539,0.127466693,3,0.812166759,1.073547939,1.033503383,1.222908198
11/25/20,telo,19,T_566,14.95381132,0.03511132,2,0.234798469,1.022873275,0.984718941,1.165183284
11/25/20,telo,20,T_007,15.28019365,0.188702405,3,1.234947734,1.045198537,1.006211447,1.190614609
11/25/20,telo,21,T_008,15.79452947,0.246747021,2,1.562230908,1.080380228,1.04008082,1.230691047
11/25/20,telo,22,T_009,NA,NA,NA,NA,NA,NA,NA
11/25/20,telo,23,T_010,15.79642125,0.030458277,3,0.192817579,1.08050963,1.040205395,1.230838452
11/25/20,telo,24,T_011,NA,NA,NA,NA,NA,NA,NA
11/25/20,telo,25,T_126,17.2061406,0.142440315,2,0.827845814,1.176937504,1.133036401,1.340682116
11/25/20,telo,26,T_127,16.19133943,0.17787778,2,1.098598299,1.107522893,1.066211034,1.261610009
11/25/20,telo,27,T_128,14.6227372,0.186934845,3,1.27838477,1.000227083,0.962917479,1.13938638
11/25/20,telo,28,T_129,NA,NA,NA,NA,NA,NA,NA
11/25/20,telo,29,T_130,15.54932548,0.076371096,2,0.491153757,1.06360774,1.023933966,1.211585042
11/25/20,telo,30,T_245,13.96396437,0.210393075,2,1.506685845,0.955165587,0.919536827,1.088055581
11/25/20,telo,31,T_246,15.06450156,0.116022085,2,0.770168763,1.030444729,0.992007972,1.173808137
11/25/20,telo,32,T_247,14.90008236,0.052923053,2,0.355186314,1.019198097,0.981180852,1.160996787
11/25/20,telo,33,T_248,14.54068458,0.01256314,2,0.086399918,0.994614506,0.957514257,1.132992937
11/25/20,telo,34,T_249,14.17179372,0.243262942,3,1.716528952,0.969381567,0.933222535,1.104249398
11/25/20,telo,35,T_363,14.61050661,0.208557644,3,1.427449774,0.999390484,0.962112086,1.138433387
11/25/20,telo,36,T_364,15.5727353,0.102897822,2,0.660756251,1.065209024,1.025475519,1.213409108
11/25/20,telo,37,T_365,13.87571788,0.113864394,3,0.820601827,0.949129334,0.913725734,1.081179518
11/25/20,telo,38,T_366,14.21308577,0.110335087,2,0.776292278,0.972206033,0.935941646,1.107466825
11/25/20,telo,39,T_087,12.83387046,0.154135475,3,1.201005385,0.877864701,0.845119352,1
11/25/20,telo,40,Std-3C,NA,NA,NA,NA,NA,NA,NA
11/25/20,telo,41,,NA,NA,NA,NA,NA,NA,NA
11/25/20,telo,42,,NA,NA,NA,NA,NA,NA,NA
11/25/20,telo,43,,NA,NA,NA,NA,NA,NA,NA
11/25/20,telo,44,,NA,NA,NA,NA,NA,NA,NA
11/25/20,telo,45,,NA,NA,NA,NA,NA,NA,NA
11/25/20,telo,46,,NA,NA,NA,NA,NA,NA,NA
11/25/20,telo,47,,NA,NA,NA,NA,NA,NA,NA
11/25/20,telo,48,,NA,NA,NA,NA,NA,NA,NA
11/25/20,telo,49,,NA,NA,NA,NA,NA,NA,NA
11/25/20,telo,50,,NA,NA,NA,NA,NA,NA,NA
11/25/20,telo,51,,NA,NA,NA,NA,NA,NA,NA
11/25/20,telo,52,,NA,NA,NA,NA,NA,NA,NA
11/25/20,telo,53,,NA,NA,NA,NA,NA,NA,NA
11/25/20,telo,54,,NA,NA,NA,NA,NA,NA,NA
11/25/20,telo,55,,NA,NA,NA,NA,NA,NA,NA
11/25/20,telo,56,,NA,NA,NA,NA,NA,NA,NA
11/25/20,telo,57,,NA,NA,NA,NA,NA,NA,NA
11/25/20,telo,58,,NA,NA,NA,NA,NA,NA,NA
11/25/20,telo,59,,NA,NA,NA,NA,NA,NA,NA
11/25/20,telo,60,,NA,NA,NA,NA,NA,NA,NA
11/25/20,telo,61,,NA,NA,NA,NA,NA,NA,NA
11/25/20,telo,62,,NA,NA,NA,NA,NA,NA,NA
11/25/20,telo,63,,NA,NA,NA,NA,NA,NA,NA
11/25/20,telo,64,,NA,NA,NA,NA,NA,NA,NA
11/25/20,telo,65,,NA,NA,NA,NA,NA,NA,NA
11/25/20,telo,66,,NA,NA,NA,NA,NA,NA,NA
11/25/20,telo,67,,NA,NA,NA,NA,NA,NA,NA
11/25/20,telo,68,,NA,NA,NA,NA,NA,NA,NA
11/25/20,telo,69,,NA,NA,NA,NA,NA,NA,NA
11/25/20,telo,70,,NA,NA,NA,NA,NA,NA,NA
11/25/20,telo,71,,NA,NA,NA,NA,NA,NA,NA
11/25/20,telo,72,,NA,NA,NA,NA,NA,NA,NA
11/25/20,telo,73,,NA,NA,NA,NA,NA,NA,NA
11/25/20,telo,74,,NA,NA,NA,NA,NA,NA,NA
11/25/20,telo,75,,NA,NA,NA,NA,NA,NA,NA
11/25/20,telo,76,,NA,NA,NA,NA,NA,NA,NA
11/25/20,telo,77,,NA,NA,NA,NA,NA,NA,NA
11/25/20,telo,78,,NA,NA,NA,NA,NA,NA,NA
11/25/20,telo,79,,NA,NA,NA,NA,NA,NA,NA
11/25/20,telo,80,,NA,NA,NA,NA,NA,NA,NA
11/25/20,telo,81,,NA,NA,NA,NA,NA,NA,NA
11/25/20,telo,82,,NA,NA,NA,NA,NA,NA,NA
11/25/20,telo,83,,NA,NA,NA,NA,NA,NA,NA
11/25/20,telo,84,,NA,NA,NA,NA,NA,NA,NA
