pcr_date,pcr_primer,sample,sample_id,Cq,Cq_sd,nsamps,Cq_cv,Cq_relative,Cq_relative_sd3,Cq_relative_087
10/26/20,telo,55,T_055,NA,NA,NA,NA,NA,NA,NA
10/26/20,telo,56,T_056,13.27772663,0.234155487,3,1.763520922,0.937753062,0.95792331,1.09421179
10/26/20,telo,57,T_057,15.98433676,0.173332328,2,1.084388613,1.128910178,1.153192048,1.317262376
10/26/20,telo,58,T_058,13.32439214,0.013060066,2,0.098016223,0.941048861,0.961289999,1.098057475
10/26/20,telo,59,T_059,14.33599889,0.081476817,2,0.568337216,1.012494626,1.034272499,1.181423556
10/26/20,telo,60,T_060,13.56898467,0.036427691,2,0.268462908,0.95832346,0.978936159,1.118214241
10/26/20,telo,61,T_061,NA,NA,NA,NA,NA,NA,NA
10/26/20,telo,62,T_062,14.34948265,0.239570071,3,1.66953804,1.01344693,1.035245287,1.182534746
10/26/20,telo,63,T_063,16.98936055,0.081990899,2,0.482601441,1.199891014,1.22569962,1.400085959
10/26/20,telo,64,T_064,16.38604327,0.067098952,2,0.409488435,1.157281112,1.182173217,1.350366839
10/26/20,telo,65,T_065,16.41943327,0.147709037,2,0.899598876,1.159639315,1.184582142,1.353118494
10/26/20,telo,66,T_066,NA,NA,NA,NA,NA,NA,NA
10/26/20,telo,67,T_067,15.26918541,0.13374193,2,0.875894334,1.078401881,1.101597362,1.258327059
10/26/20,telo,68,T_068,NA,NA,NA,NA,NA,NA,NA
10/26/20,telo,69,T_069,NA,NA,NA,NA,NA,NA,NA
10/26/20,telo,70,T_070,13.86892337,0.119673932,2,0.862892731,0.979506938,1.000575275,1.142932061
10/26/20,telo,71,T_071,15.94979388,0.114062214,2,0.715132839,1.126470552,1.150699948,1.314415713
10/26/20,telo,72,T_072,14.73766368,0.053313833,3,0.361752271,1.040862613,1.063250658,1.21452458
10/26/20,telo,73,T_073,13.52127643,0.027548659,2,0.203743033,0.954954016,0.975494241,1.114282625
10/26/20,telo,74,T_074,NA,NA,NA,NA,NA,NA,NA
10/26/20,telo,75,T_075,14.46431458,0.016513095,2,0.114164382,1.021557052,1.043529851,1.191997997
10/26/20,telo,76,T_076,14.83547062,0.021661975,2,0.146014748,1.047770329,1.070306952,1.222584808
10/26/20,telo,77,T_077,13.86374223,0.126116561,2,0.909686278,0.979141015,1.000201482,1.142505086
10/26/20,telo,78,T_078,13.5905897,0.09929361,2,0.730605605,0.959849337,0.980494856,1.119994702
10/26/20,telo,79,T_079,13.55991545,0.082409033,2,0.607740023,0.957682937,0.978281859,1.11746685
10/26/20,telo,80,T_080,14.21410327,0.148581844,3,1.045312821,1.003885623,1.025478324,1.17137819
10/26/20,telo,81,T_081,13.94620391,0.012373102,2,0.088720215,0.984964955,1.00615069,1.149300718
10/26/20,telo,82,T_082,15.33578524,0.205173056,2,1.337871213,1.083105562,1.106402215,1.263815523
10/26/20,telo,83,T_083,15.08684438,0.063252456,2,0.419255709,1.065523859,1.088442345,1.243300413
10/26/20,telo,84,T_084,14.50601339,0.137198846,3,0.945806696,1.024502074,1.046538217,1.195434378
10/26/20,telo,85,T_085,12.81800062,0.076370173,2,0.595804098,0.905284441,0.924756317,1.056325965
10/26/20,telo,86,T_086,13.1686298,0.161389532,3,1.225560553,0.930047987,0.950052505,1.085221167
10/26/20,telo,87,T_087,12.13451249,0.216521611,3,1.784345367,0.85701239,0.875445977,1
10/26/20,telo,88,T_088,14.25984585,0.057480355,3,0.403092402,1.007116239,1.028778429,1.175147817
10/26/20,telo,89,T_089,13.74335958,0.109404113,3,0.796050719,0.970638866,0.991516459,1.132584403
10/26/20,telo,90,T_090,16.90185147,0.243367045,2,1.439883942,1.193710596,1.219386266,1.392874373
10/26/20,telo,91,T_091,NA,NA,NA,NA,NA,NA,NA
10/26/20,telo,92,T_092,13.9496808,0.092617419,2,0.663939344,0.985210515,1.006401531,1.149587247
10/26/20,telo,93,T_093,15.76851604,0.145293061,2,0.921412395,1.113667619,1.137621635,1.299476683
10/26/20,telo,94,T_094,14.99782774,0.131759344,2,0.878522852,1.059236967,1.082020227,1.235964589
10/26/20,telo,95,T_095,13.02060761,0.133612342,3,1.026160575,0.919593768,0.939373425,1.073022722
10/26/20,telo,96,T_096,14.71152847,0.001829924,2,0.012438707,1.039016787,1.06136513,1.212370788
10/26/20,telo,97,T_097,NA,NA,NA,NA,NA,NA,NA
10/26/20,telo,98,T_098,16.00835913,0.012889706,2,0.080518597,1.130606783,1.154925145,1.31924205
10/26/20,telo,99,T_099,16.12991412,0.227253531,3,1.408894858,1.139191729,1.163694746,1.329259345
10/26/20,telo,100,T_100,15.5533698,0.148020521,2,0.951694218,1.098472694,1.122099881,1.281746573
10/26/20,telo,101,T_101,NA,NA,NA,NA,NA,NA,NA
10/26/20,telo,102,T_102,14.1548424,0.229766656,2,1.623237119,0.999700262,1.021202941,1.166494526
10/26/20,telo,103,T_103,13.933909,0.17482019,3,1.254638522,0.984096615,1.005263672,1.1482875
10/26/20,telo,104,T_104,15.64851594,0.09420876,2,0.602029997,1.105192489,1.128964212,1.289587526
10/26/20,telo,105,T_105,12.7928116,0.164100746,2,1.282757467,0.903505441,0.922939052,1.05425015
10/26/20,telo,106,T_106,15.64813132,0.134947347,2,0.862386342,1.105165324,1.128936464,1.28955583
10/26/20,telo,107,T_107,14.83839728,0.183686454,3,1.237913033,1.047977027,1.070518096,1.222825993
10/26/20,telo,108,T_108,13.14428127,0.237868307,3,1.809671463,0.928328347,0.948295877,1.083214615
10/26/20,telo,109,T_109,13.63329908,0.140272412,2,1.028895586,0.96286573,0.98357613,1.123514364
10/26/20,telo,110,T_110,12.76064023,0.035570042,2,0.278748102,0.901233304,0.920618044,1.05159892
10/26/20,telo,111,T_111,14.96334433,0.025771417,2,0.172230329,1.056801541,1.079532417,1.233122826
10/26/20,telo,112,T_112,NA,NA,NA,NA,NA,NA,NA
10/26/20,telo,113,T_113,NA,NA,NA,NA,NA,NA,NA
10/26/20,telo,114,T_114,NA,NA,NA,NA,NA,NA,NA
10/26/20,telo,115,T_115,13.32394553,0.154136308,3,1.15683682,0.941017319,0.961257778,1.09802067
10/26/20,telo,116,T_116,13.92193677,0.081712113,3,0.586930643,0.983251064,1.004399934,1.147300873
10/26/20,telo,117,T_117,13.25301648,0.207623355,2,1.566612062,0.936007882,0.956140593,1.092175437
10/26/20,telo,118,T_118,NA,NA,NA,NA,NA,NA,NA
10/26/20,telo,119,T_119,14.35852937,0.147872561,3,1.029858677,1.014085864,1.035897963,1.183280283
10/26/20,telo,120,T_120,16.85899832,0.186416101,3,1.105736519,1.190684048,1.216294621,1.389342863
10/26/20,telo,121,T_121,NA,NA,NA,NA,NA,NA,NA
10/26/20,telo,122,H20,NA,NA,NA,NA,NA,NA,NA
10/26/20,telo,123,Std1,12.53100111,0.028854117,2,0.230261868,0.885014806,0.9040507,1.032674458
10/26/20,telo,124,Std2,12.6494199,0.157777417,2,1.247309506,0.893378254,0.912594039,1.0424333
10/26/20,telo,125,Std3,13.86094951,0.155831174,3,1.124246025,0.978943776,1,1.142274939
10/26/20,telo,126,Std4,15.23218258,0.094346611,2,0.619389967,1.075788518,1.098927788,1.255277672
10/26/20,telo,127,Std5,16.45685877,0.133763859,3,0.812815255,1.16228253,1.18728221,1.356202714
10/26/20,telo,128,gold,14.15908641,0.151184991,3,1.067759504,1,1.021509125,1.166844273
